,participant,condition,list,trial_id,phase,target,foil,distractor,target_to_distractor,target_to_foil,distractor_to_target,distractor_to_foil,foil_to_target,foil_to_distractor,informative_target,informative_foil
0,P21,ambig,D,D2,500ms pause,bird2,bird1,playground,0,0,0,0,0,0,False,False
0,P21,ambig,D,D2,peppa,bird2,bird1,playground,0,1,0,0,0,0,False,False
0,P21,control,D,D13,start,shoe2,spoon1,paintbrush,0,1,1,1,1,1,False,False
0,P21,control,D,D13,elmo,shoe2,spoon1,paintbrush,0,0,0,0,0,0,False,False
0,P21,control,D,D13,500ms pause,shoe2,spoon1,paintbrush,0,0,0,0,0,0,False,False
0,P21,control,D,D13,peppa,shoe2,spoon1,paintbrush,0,1,0,0,0,1,False,False
0,P21,ambig,D,D5,start,car2,car1,dolphin,1,0,1,1,1,0,False,False
0,P21,ambig,D,D5,elmo,car2,car1,dolphin,0,2,0,0,1,0,False,False
0,P21,ambig,D,D5,500ms pause,car2,car1,dolphin,0,0,0,0,0,0,False,False
0,P21,ambig,D,D5,peppa,car2,car1,dolphin,0,6,0,0,6,0,False,False
0,P21,ambig,D,D1,start,bike2,bike1,candle,2,0,1,0,0,0,False,False
0,P21,ambig,D,D1,elmo,bike2,bike1,candle,0,0,2,0,0,0,False,False
0,P21,ambig,D,D1,500ms pause,bike2,bike1,candle,0,0,0,0,0,0,False,False
0,P21,ambig,D,D1,peppa,bike2,bike1,candle,0,0,0,2,1,2,False,False
0,P22,ambig,B,B5,start,shoe2,shoe1,paintbrush,0,2,1,0,1,1,True,True
0,P22,ambig,B,B5,elmo,shoe2,shoe1,paintbrush,0,0,0,0,0,0,True,True
0,P22,ambig,B,B5,500ms pause,shoe2,shoe1,paintbrush,0,1,0,0,0,0,True,True
0,P22,ambig,B,B5,peppa,shoe2,shoe1,paintbrush,0,0,0,0,0,0,True,True
0,P22,control,B,B13,start,car2,cat1,dolphin,0,0,0,1,0,1,True,True
0,P22,control,B,B13,elmo,car2,cat1,dolphin,2,0,3,0,0,0,True,True
0,P22,control,B,B13,500ms pause,car2,cat1,dolphin,0,0,0,0,0,0,True,True
0,P22,control,B,B13,peppa,car2,cat1,dolphin,0,0,0,0,0,0,True,True
0,P22,ambig,B,B2,start,flower2,flower1,cane,1,1,2,0,1,0,True,True
0,P22,ambig,B,B2,elmo,flower2,flower1,cane,0,2,2,0,2,0,True,True
0,P22,ambig,B,B2,500ms pause,flower2,flower1,cane,0,0,0,0,0,0,True,True
0,P22,ambig,B,B2,peppa,flower2,flower1,cane,0,2,0,0,1,0,True,True
0,P22,ambig,B,B4,start,cup2,cup1,dress,0,2,1,1,1,1,True,True
0,P22,ambig,B,B4,elmo,cup2,cup1,dress,0,0,0,0,2,0,True,True
0,P22,ambig,B,B4,500ms pause,cup2,cup1,dress,0,0,0,0,0,0,True,True
0,P22,ambig,B,B4,peppa,cup2,cup1,dress,0,0,0,0,0,0,True,True
0,P22,ambig,B,B8,start,tree2,tree1,pencil,2,1,0,1,0,0,True,True
0,P22,ambig,B,B8,elmo,tree2,tree1,pencil,0,2,0,0,3,0,True,True
0,P22,ambig,B,B8,500ms pause,tree2,tree1,pencil,0,0,0,0,0,0,True,True
0,P22,control,B,B16,start,dog2,bike1,rainbow,1,2,1,0,1,1,False,False
0,P22,control,B,B16,elmo,dog2,bike1,rainbow,0,0,0,0,0,0,False,False
0,P22,control,B,B16,500ms pause,dog2,bike1,rainbow,0,0,0,0,0,0,False,False
0,P22,control,B,B16,peppa,dog2,bike1,rainbow,0,2,0,0,0,0,False,False
0,P22,control,B,B10,start,bird2,book1,playground,0,1,1,0,0,2,False,False
0,P22,control,B,B10,elmo,bird2,book1,playground,4,0,4,1,0,1,False,False
0,P22,control,B,B10,500ms pause,bird2,book1,playground,0,0,0,0,0,0,False,False
0,P22,control,B,B10,peppa,bird2,book1,playground,0,4,1,1,0,4,False,False
0,P22,control,B,B14,start,cat2,chair1,hairbrush,0,0,1,0,0,0,False,False
0,P22,control,B,B14,elmo,cat2,chair1,hairbrush,2,0,2,1,1,0,False,False
0,P22,control,B,B14,500ms pause,cat2,chair1,hairbrush,0,0,0,0,0,0,False,False
0,P22,control,B,B14,peppa,cat2,chair1,hairbrush,0,0,1,0,0,0,False,False
0,P22,ambig,B,B3,start,clock2,clock1,cake,1,0,1,0,3,0,True,True
0,P22,ambig,B,B3,elmo,clock2,clock1,cake,1,0,1,0,0,0,True,True
0,P22,ambig,B,B3,500ms pause,clock2,clock1,cake,0,0,0,0,0,0,True,True
0,P22,ambig,B,B3,peppa,clock2,clock1,cake,0,2,0,0,0,0,True,True
0,P22,ambig,B,B7,start,toothbrush2,toothbrush1,door,0,1,0,0,2,0,True,True
0,P22,ambig,B,B7,elmo,toothbrush2,toothbrush1,door,1,2,4,0,1,1,True,True
0,P22,ambig,B,B7,500ms pause,toothbrush2,toothbrush1,door,0,0,0,0,0,0,True,True
0,P22,ambig,B,B7,peppa,toothbrush2,toothbrush1,door,0,4,0,0,0,0,True,True
0,P22,control,B,B11,start,book2,bus1,apple,1,0,0,3,1,2,False,False
0,P22,control,B,B11,elmo,book2,bus1,apple,2,1,2,0,3,0,False,False
0,P22,control,B,B11,500ms pause,book2,bus1,apple,0,0,0,0,0,0,False,False
0,P22,control,B,B11,peppa,book2,bus1,apple,0,4,0,0,0,0,False,False
0,P22,ambig,B,B6,start,spoon2,spoon1,comb,1,1,1,0,0,0,True,True
0,P22,ambig,B,B6,elmo,spoon2,spoon1,comb,0,3,0,0,3,0,True,True
0,P22,ambig,B,B6,500ms pause,spoon2,spoon1,comb,0,0,0,0,1,0,True,True
0,P22,ambig,B,B6,peppa,spoon2,spoon1,comb,0,1,0,0,1,0,True,True
0,P22,ambig,B,B1,start,fish2,fish1,playdoh,0,0,1,0,0,0,True,True
0,P22,ambig,B,B1,elmo,fish2,fish1,playdoh,1,1,0,0,1,0,True,True
0,P22,ambig,B,B1,500ms pause,fish2,fish1,playdoh,0,0,0,0,0,0,True,True
0,P22,ambig,B,B1,peppa,fish2,fish1,playdoh,0,3,0,0,1,0,True,True
0,P22,control,B,B15,start,chair2,dog1,kangaroo,0,0,0,2,0,2,False,False
0,P22,control,B,B15,elmo,chair2,dog1,kangaroo,1,0,0,0,2,0,False,False
0,P22,control,B,B15,500ms pause,chair2,dog1,kangaroo,0,0,0,0,0,0,False,False
0,P22,control,B,B15,peppa,chair2,dog1,kangaroo,0,0,0,0,0,0,False,False
0,P22,control,B,B12,start,bus2,car1,flashlight,1,0,0,2,2,0,False,False
0,P22,control,B,B12,elmo,bus2,car1,flashlight,0,0,0,1,2,0,False,False
0,P22,control,B,B12,500ms pause,bus2,car1,flashlight,0,0,2,0,0,0,False,False
0,P22,control,B,B12,peppa,bus2,car1,flashlight,0,4,0,0,0,0,False,False
0,P22,control,B,B9,start,bike2,bird1,candle,1,1,1,0,1,0,False,False
0,P22,control,B,B9,elmo,bike2,bird1,candle,1,0,2,0,0,0,False,False
0,P22,control,B,B9,500ms pause,bike2,bird1,candle,0,0,0,0,0,0,False,False
0,P22,control,B,B9,peppa,bike2,bird1,candle,0,1,0,1,0,1,False,False
0,P22,ambig,B,B8,peppa,tree2,tree1,pencil,0,1,0,0,0,0,True,True
0,P23,ambig,C,C5,start,car1,car2,dolphin,0,2,0,1,1,2,False,False
0,P23,ambig,C,C5,elmo,car1,car2,dolphin,0,1,0,0,0,1,False,False
0,P23,ambig,C,C5,500ms pause,car1,car2,dolphin,0,0,0,0,0,0,False,False
0,P23,ambig,C,C5,peppa,car1,car2,dolphin,0,0,0,0,2,0,False,False
0,P23,ambig,C,C6,start,cat1,cat2,hairbrush,0,2,1,0,0,1,False,False
0,P23,ambig,C,C6,elmo,cat1,cat2,hairbrush,0,1,1,0,0,1,False,False
0,P23,ambig,C,C6,500ms pause,cat1,cat2,hairbrush,0,1,0,0,0,0,False,False
0,P23,ambig,C,C6,peppa,cat1,cat2,hairbrush,0,2,0,0,2,0,False,False
0,P23,control,C,C11,start,cup1,clock2,cake,1,0,2,1,0,1,False,False
0,P23,control,C,C11,elmo,cup1,clock2,cake,0,0,0,0,2,0,False,False
0,P23,control,C,C11,500ms pause,cup1,clock2,cake,0,0,0,0,0,0,False,False
0,P23,control,C,C11,peppa,cup1,clock2,cake,0,0,0,0,0,0,False,False
0,P23,control,C,C15,start,toothbrush1,tree2,door,0,1,1,0,0,1,False,False
0,P23,control,C,C15,elmo,toothbrush1,tree2,door,1,0,1,1,2,0,False,False
0,P23,control,C,C15,500ms pause,toothbrush1,tree2,door,0,0,0,0,0,0,False,False
0,P23,control,C,C15,peppa,toothbrush1,tree2,door,0,0,0,1,0,1,False,False
0,P23,control,C,C13,start,shoe1,spoon2,paintbrush,0,1,0,1,0,1,False,False
0,P23,control,C,C13,elmo,shoe1,spoon2,paintbrush,1,0,0,0,0,0,False,False
0,P23,control,C,C13,500ms pause,shoe1,spoon2,paintbrush,0,0,0,0,2,0,False,False
0,P23,control,C,C13,peppa,shoe1,spoon2,paintbrush,2,0,2,4,0,3,False,False
0,P23,ambig,C,C7,start,chair1,chair2,kangaroo,0,1,0,1,1,0,False,False
0,P23,ambig,C,C7,elmo,chair1,chair2,kangaroo,2,1,1,0,1,0,False,False
0,P23,ambig,C,C7,500ms pause,chair1,chair2,kangaroo,0,0,0,0,0,0,False,False
0,P23,ambig,C,C7,peppa,chair1,chair2,kangaroo,0,1,0,0,1,0,False,False
0,P23,ambig,C,C4,start,bus1,bus2,flashlight,0,1,1,1,0,1,False,False
0,P23,ambig,C,C4,elmo,bus1,bus2,flashlight,0,2,0,0,4,0,False,False
0,P23,ambig,C,C4,500ms pause,bus1,bus2,flashlight,0,0,0,0,0,1,False,False
0,P23,ambig,C,C4,peppa,bus1,bus2,flashlight,0,2,0,0,3,0,False,False
0,P23,control,C,C16,start,tree1,fish2,pencil,0,1,1,0,0,2,False,False
0,P23,control,C,C16,elmo,tree1,fish2,pencil,0,2,0,1,5,0,False,False
0,P23,control,C,C16,500ms pause,tree1,fish2,pencil,0,0,0,0,0,0,False,False
0,P23,control,C,C16,peppa,tree1,fish2,pencil,0,0,0,1,0,0,False,False
0,P23,control,C,C12,start,clock1,shoe2,dress,0,1,0,0,1,1,False,False
0,P23,control,C,C12,start,clock1,shoe2,dress,0,2,0,0,2,0,False,False
0,P23,control,C,C12,500ms pause,clock1,shoe2,dress,0,0,0,0,0,0,False,False
0,P23,control,C,C12,peppa,clock1,shoe2,dress,0,0,0,0,0,0,False,False
0,P23,ambig,C,C8,start,dog1,dog2,rainbow,0,1,0,0,0,0,False,False
0,P23,ambig,C,C8,elmo,dog1,dog2,rainbow,0,0,0,0,1,0,False,False
0,P23,ambig,C,C8,500ms pause,dog1,dog2,rainbow,0,0,0,0,0,0,False,False
0,P23,ambig,C,C8,peppa,dog1,dog2,rainbow,0,2,0,0,1,0,False,False
0,P23,control,C,C9,start,fish1,flower2,playdoh,2,0,1,0,0,0,False,False
0,P23,control,C,C9,elmo,fish1,flower2,playdoh,0,2,2,0,1,0,False,False
0,P23,control,C,C9,500ms pause,fish1,flower2,playdoh,0,0,0,0,0,0,False,False
0,P23,control,C,C9,peppa,fish1,flower2,playdoh,0,0,0,2,0,1,False,False
0,P23,control,C,C10,start,flower1,cup2,cane,1,1,0,2,1,1,False,False
0,P23,control,C,C10,elmo,flower1,cup2,cane,1,2,2,1,1,1,False,False
0,P23,control,C,C10,500ms pause,flower1,cup2,cane,0,0,0,0,0,0,False,False
0,P23,control,C,C10,peppa,flower1,cup2,cane,0,4,0,0,0,0,False,False
0,P23,ambig,C,C2,start,bird1,bird2,playground,1,0,0,1,1,1,False,False
0,P23,ambig,C,C2,elmo,bird1,bird2,playground,0,2,2,0,2,0,False,False
0,P23,ambig,C,C2,500ms pause,bird1,bird2,playground,0,0,0,0,0,0,False,False
0,P23,ambig,C,C2,peppa,bird1,bird2,playground,0,0,0,0,2,0,False,False
0,P23,ambig,C,C3,start,book1,book2,apple,1,0,1,0,0,0,False,False
0,P23,ambig,C,C3,elmo,book1,book2,apple,2,1,2,0,0,0,False,False
0,P23,ambig,C,C3,500ms pause,book1,book2,apple,0,0,0,0,0,0,False,False
0,P23,ambig,C,C3,peppa,book1,book2,apple,0,2,0,2,2,2,False,False
0,P23,control,C,C14,start,spoon1,toothbrush2,comb,0,0,0,0,0,1,False,False
0,P23,control,C,C14,elmo,spoon1,toothbrush2,comb,1,0,0,1,0,0,False,False
0,P23,control,C,C14,500ms pause,spoon1,toothbrush2,comb,0,0,0,0,0,0,False,False
0,P23,control,C,C14,peppa,spoon1,toothbrush2,comb,0,0,0,0,0,0,False,False
0,P23,ambig,C,C1,start,bike1,bike2,candle,1,1,1,1,1,1,False,False
0,P23,ambig,C,C1,elmo,bike1,bike2,candle,0,3,3,0,1,1,False,False
0,P23,ambig,C,C1,500ms pause,bike1,bike2,candle,0,0,0,0,0,0,False,False
0,P23,ambig,C,C1,peppa,bike1,bike2,candle,0,5,0,0,0,0,False,False
0,P01,control,A,A14,start,cat1,chair2,hairbrush,2,0,0,1,1,0,False,False
0,P01,control,A,A14,elmo,cat1,chair2,hairbrush,2,0,2,0,0,0,False,False
0,P01,control,A,A14,500ms pause,cat1,chair2,hairbrush,0,0,0,0,0,0,False,False
0,P01,control,A,A14,peppa,cat1,chair2,hairbrush,0,4,0,0,0,0,False,False
0,P01,ambig,A,A2,start,flower1,flower2,cane,0,2,0,1,2,1,False,False
0,P01,ambig,A,A2,elmo,flower1,flower2,cane,0,6,0,0,4,0,False,False
0,P01,ambig,A,A2,500ms pause,flower1,flower2,cane,0,1,0,0,1,0,False,False
0,P01,ambig,A,A2,peppa,flower1,flower2,cane,0,5,0,0,5,0,False,False
0,P01,ambig,A,A7,start,toothbrush1,toothbrush2,door,0,0,0,1,0,0,False,False
0,P01,ambig,A,A7,elmo,toothbrush1,toothbrush2,door,0,0,0,0,0,0,False,False
0,P01,ambig,A,A7,500ms pause,toothbrush1,toothbrush2,door,0,0,0,0,0,0,False,False
0,P01,ambig,A,A7,peppa,toothbrush1,toothbrush2,door,0,2,0,0,2,1,False,False
0,P01,ambig,A,A4,start,cup1,cup2,dress,1,0,0,2,2,1,False,False
0,P01,ambig,A,A4,elmo,cup1,cup2,dress,0,2,2,0,0,1,False,False
0,P01,ambig,A,A4,500ms pause,cup1,cup2,dress,0,0,0,0,0,0,False,False
0,P01,ambig,A,A4,peppa,cup1,cup2,dress,2,8,4,0,4,1,False,False
0,P01,control,A,A12,start,bus1,car2,flashlight,1,1,1,0,1,0,False,False
0,P01,control,A,A12,elmo,bus1,car2,flashlight,0,0,0,0,0,0,False,False
0,P01,control,A,A12,500ms pause,bus1,car2,flashlight,0,0,0,0,0,0,False,False
0,P01,control,A,A12,peppa,bus1,car2,flashlight,0,0,2,2,0,1,False,False
0,P01,control,A,A11,start,book2,bird1,playground,1,0,0,1,1,1,False,False
0,P01,control,A,A11,elmo,book2,bird1,playground,0,0,0,0,0,0,False,False
0,P01,control,A,A11,500ms pause,book2,bird1,playground,0,0,0,0,0,0,False,False
0,P01,control,A,A11,peppa,book2,bird1,playground,1,0,0,6,0,4,False,False
0,P01,control,A,A10,start,book1,bus2,apple,0,2,2,0,1,1,False,False
0,P01,control,A,A10,elmo,book1,bus2,apple,0,0,2,0,0,0,False,False
0,P01,control,A,A10,500ms pause,book1,bus2,apple,0,0,0,0,0,0,False,False
0,P01,control,A,A10,peppa,book1,bus2,apple,0,4,0,1,2,2,False,False
0,P01,control,A,A16,start,dog1,bike2,rainbow,1,0,0,0,0,0,False,False
0,P01,control,A,A16,elmo,dog1,bike2,rainbow,0,1,0,0,1,0,False,False
0,P01,control,A,A16,500ms pause,dog1,bike2,rainbow,0,0,0,0,0,0,False,False
0,P01,control,A,A16,peppa,dog1,bike2,rainbow,0,6,0,0,2,0,False,False
0,P01,control,A,A13,start,car1,cat2,dolphin,1,1,1,0,2,0,False,False
0,P01,control,A,A13,elmo,car1,cat2,dolphin,0,0,0,0,0,0,False,False
0,P01,control,A,A13,500ms pause,car1,cat2,dolphin,0,0,0,0,0,0,False,False
0,P01,control,A,A13,peppa,car1,cat2,dolphin,0,0,0,0,0,0,False,False
0,P01,ambig,A,A5,start,shoe1,shoe2,paintbrush,0,0,0,0,0,0,False,True
0,P01,ambig,A,A5,elmo,shoe1,shoe2,paintbrush,0,0,0,0,0,0,False,True
0,P01,ambig,A,A5,500ms pause,shoe1,shoe2,paintbrush,0,0,0,0,0,0,False,True
0,P01,ambig,A,A5,peppa,shoe1,shoe2,paintbrush,0,0,0,0,0,0,False,True
0,P01,ambig,A,A1,start,fish1,fish2,playdoh,0,0,0,0,0,0,True,True
0,P01,ambig,A,A1,elmo,fish1,fish2,playdoh,2,0,0,1,1,0,True,True
0,P01,ambig,A,A1,500ms pause,fish1,fish2,playdoh,0,0,0,0,0,0,True,True
0,P01,ambig,A,A1,peppa,fish1,fish2,playdoh,2,0,0,0,4,0,True,True
0,P01,ambig,A,A8,start,tree1,tree2,pencil,0,0,0,0,1,0,True,False
0,P01,ambig,A,A8,elmo,tree1,tree2,pencil,0,0,0,0,0,0,True,False
0,P01,ambig,A,A8,500ms pause,tree1,tree2,pencil,0,0,0,0,0,0,True,False
0,P01,ambig,A,A8,peppa,tree1,tree2,pencil,0,6,0,0,5,0,True,False
0,P01,ambig,A,A3,start,clock1,clock2,cake,2,0,0,1,1,0,False,False
0,P01,ambig,A,A3,elmo,clock1,clock2,cake,0,2,0,0,0,1,False,False
0,P01,ambig,A,A3,500ms pause,clock1,clock2,cake,0,0,0,0,0,0,False,False
0,P01,ambig,A,A3,peppa,clock1,clock2,cake,0,2,0,2,2,0,False,False
0,P01,ambig,A,A6,start,spoon1,spoon2,comb,0,0,0,2,1,1,False,False
0,P01,ambig,A,A6,elmo,spoon1,spoon2,comb,2,2,0,0,2,0,False,False
0,P01,ambig,A,A6,500ms pause,spoon1,spoon2,comb,0,0,0,0,0,0,False,False
0,P01,ambig,A,A6,peppa,spoon1,spoon2,comb,0,4,0,2,4,2,False,False
0,P01,control,A,A15,start,chair1,dog2,kangaroo,0,0,0,2,0,2,False,False
0,P01,control,A,A15,elmo,chair1,dog2,kangaroo,0,2,0,0,2,0,False,False
0,P01,control,A,A15,500ms pause,chair1,dog2,kangaroo,0,0,0,0,2,0,False,False
0,P01,control,A,A15,peppa,chair1,dog2,kangaroo,0,6,0,0,6,0,False,False
0,P01,control,A,A9,start,bike1,bird2,candle,1,1,0,0,2,0,False,False
0,P01,control,A,A9,start,bike1,bird2,candle,0,1,2,0,1,0,False,False
0,P01,control,A,A9,500ms pause,bike1,bird2,candle,0,0,0,0,0,0,False,False
0,P01,control,A,A9,peppa,bike1,bird2,candle,0,0,0,1,0,1,False,False
0,P31,ambig,C,C5,start,car1,car2,dolphin,0,0,0,0,0,0,False,False
0,P31,ambig,C,C5,elmo,car1,car2,dolphin,0,1,2,0,0,0,False,False
0,P31,ambig,C,C5,500ms pause,car1,car2,dolphin,0,0,0,0,0,0,False,False
0,P31,ambig,C,C5,peppa,car1,car2,dolphin,0,0,0,2,0,0,False,False
0,P31,ambig,C,C6,start,cat1,cat2,hairbrush,0,2,0,0,1,0,True,True
0,P31,ambig,C,C6,elmo,cat1,cat2,hairbrush,0,1,2,0,0,0,True,True
0,P31,ambig,C,C6,500ms pause,cat1,cat2,hairbrush,0,0,0,0,0,0,True,True
0,P31,ambig,C,C6,peppa,cat1,cat2,hairbrush,0,0,0,0,0,0,True,True
0,P31,control,C,C11,start,cup1,clock2,cake,1,1,1,0,0,1,False,False
0,P31,control,C,C11,elmo,cup1,clock2,cake,2,0,3,0,2,0,False,False
0,P31,control,C,C11,500ms pause,cup1,clock2,cake,0,0,0,0,0,0,False,False
0,P31,control,C,C11,peppa,cup1,clock2,cake,0,0,0,1,2,1,False,False
0,P31,control,C,C15,start,toothbrush1,tree2,door,0,0,0,0,0,0,False,False
0,P31,control,C,C15,elmo,toothbrush1,tree2,door,0,0,0,0,0,0,False,False
0,P31,control,C,C15,500ms pause,toothbrush1,tree2,door,0,0,0,0,0,0,False,False
0,P31,control,C,C15,peppa,toothbrush1,tree2,door,0,0,0,1,2,2,False,False
0,P31,control,C,C13,start,shoe1,spoon2,paintbrush,0,0,0,1,0,1,False,False
0,P31,control,C,C13,elmo,shoe1,spoon2,paintbrush,2,2,2,0,0,0,False,False
0,P31,control,C,C13,500ms pause,shoe1,spoon2,paintbrush,0,0,0,0,0,0,False,False
0,P31,control,C,C13,peppa,shoe1,spoon2,paintbrush,0,0,0,0,0,1,False,False
0,P31,ambig,C,C7,start,chair1,chair2,kangaroo,1,0,1,0,0,0,True,True
0,P31,ambig,C,C7,elmo,chair1,chair2,kangaroo,0,0,0,0,0,0,True,True
0,P31,ambig,C,C7,500ms pause,chair1,chair2,kangaroo,0,0,0,0,0,0,True,True
0,P31,ambig,C,C7,peppa,chair1,chair2,kangaroo,0,0,0,0,0,0,True,True
0,P31,ambig,C,C4,start,bus1,bus2,flashlight,0,1,2,0,0,1,True,True
0,P31,ambig,C,C4,elmo,bus1,bus2,flashlight,0,2,0,0,2,0,True,True
0,P31,ambig,C,C4,500ms pause,bus1,bus2,flashlight,0,0,0,0,0,0,True,True
0,P31,ambig,C,C4,peppa,bus1,bus2,flashlight,0,2,0,0,4,0,True,True
0,P31,control,C,C16,start,tree1,fish2,pencil,1,1,1,0,1,0,False,False
0,P31,control,C,C16,elmo,tree1,fish2,pencil,2,0,0,0,0,0,False,False
0,P31,control,C,C16,500ms pause,tree1,fish2,pencil,0,0,0,0,0,0,False,False
0,P31,control,C,C16,peppa,tree1,fish2,pencil,0,4,0,0,2,0,False,False
0,P31,control,C,C12,start,clock1,shoe2,dress,1,1,1,1,1,1,False,False
0,P31,control,C,C12,start,clock1,shoe2,dress,1,0,1,0,0,0,False,False
0,P31,control,C,C12,500ms pause,clock1,shoe2,dress,0,0,0,0,0,0,False,False
0,P31,control,C,C12,peppa,clock1,shoe2,dress,0,0,0,0,0,0,False,False
0,P31,ambig,C,C8,start,dog1,dog2,rainbow,1,0,0,1,0,0,False,False
0,P31,ambig,C,C8,elmo,dog1,dog2,rainbow,0,1,1,0,1,0,False,False
0,P31,ambig,C,C8,500ms pause,dog1,dog2,rainbow,0,0,0,0,0,0,False,False
0,P31,ambig,C,C8,peppa,dog1,dog2,rainbow,0,0,0,1,0,2,False,False
0,P31,control,C,C9,start,fish1,flower2,playdoh,1,0,1,1,0,1,False,False
0,P31,control,C,C9,elmo,fish1,flower2,playdoh,0,3,0,0,1,0,False,False
0,P31,control,C,C9,500ms pause,fish1,flower2,playdoh,0,0,0,0,0,0,False,False
0,P31,control,C,C9,peppa,fish1,flower2,playdoh,0,0,0,2,0,2,False,False
0,P31,control,C,C10,start,flower1,cup2,cane,0,0,0,0,0,0,False,False
0,P31,control,C,C10,elmo,flower1,cup2,cane,0,0,0,0,0,0,False,False
0,P31,control,C,C10,500ms pause,flower1,cup2,cane,0,0,0,0,0,0,False,False
0,P31,control,C,C10,peppa,flower1,cup2,cane,1,2,0,0,6,0,False,False
0,P31,ambig,C,C2,start,bird1,bird2,playground,2,0,1,0,0,0,False,False
0,P31,ambig,C,C2,elmo,bird1,bird2,playground,0,2,2,0,2,0,False,False
0,P31,ambig,C,C2,500ms pause,bird1,bird2,playground,0,0,0,0,0,0,False,False
0,P31,ambig,C,C2,peppa,bird1,bird2,playground,0,0,0,2,0,1,False,False
0,P31,ambig,C,C3,start,book1,book2,apple,1,0,0,1,1,1,True,True
0,P31,ambig,C,C3,elmo,book1,book2,apple,0,1,0,0,1,0,True,True
0,P31,ambig,C,C3,500ms pause,book1,book2,apple,0,0,0,0,0,0,True,True
0,P31,ambig,C,C3,peppa,book1,book2,apple,0,0,0,0,0,0,True,True
0,P31,control,C,C14,start,spoon1,toothbrush2,comb,2,0,2,1,1,0,False,False
0,P31,control,C,C14,elmo,spoon1,toothbrush2,comb,0,2,0,0,3,0,False,False
0,P31,control,C,C14,500ms pause,spoon1,toothbrush2,comb,0,0,0,0,0,0,False,False
0,P31,control,C,C14,peppa,spoon1,toothbrush2,comb,0,0,0,1,0,0,False,False
0,P31,ambig,C,C1,start,bike1,bike2,candle,0,0,0,0,0,1,False,False
0,P31,ambig,C,C1,elmo,bike1,bike2,candle,0,0,0,1,0,0,False,False
0,P31,ambig,C,C1,500ms pause,bike1,bike2,candle,0,0,0,0,0,0,False,False
0,P31,ambig,C,C1,peppa,bike1,bike2,candle,0,0,0,0,0,0,False,False
0,P06,ambig,B,B5,start,shoe2,shoe1,paintbrush,0,2,0,1,2,1,True,True
0,P06,ambig,B,B5,elmo,shoe2,shoe1,paintbrush,0,2,0,0,2,1,True,True
0,P06,ambig,B,B5,500ms pause,shoe2,shoe1,paintbrush,0,0,0,0,0,0,True,True
0,P06,ambig,B,B5,peppa,shoe2,shoe1,paintbrush,0,1,0,2,3,0,True,True
0,P06,control,B,B13,start,car2,cat1,dolphin,0,2,1,0,0,2,True,True
0,P06,control,B,B13,elmo,car2,cat1,dolphin,0,4,2,0,2,0,True,True
0,P06,control,B,B13,500ms pause,car2,cat1,dolphin,0,0,0,0,2,0,True,True
0,P06,control,B,B13,peppa,car2,cat1,dolphin,0,6,0,0,2,0,True,True
0,P06,ambig,B,B2,start,flower2,flower1,cane,1,0,1,0,0,0,True,True
0,P06,ambig,B,B2,elmo,flower2,flower1,cane,0,5,0,0,3,0,True,True
0,P06,ambig,B,B2,500ms pause,flower2,flower1,cane,0,0,0,0,0,0,True,True
0,P06,ambig,B,B2,peppa,flower2,flower1,cane,0,4,0,0,2,0,True,True
0,P06,ambig,B,B4,start,cup2,cup1,dress,1,0,1,1,0,2,True,True
0,P06,ambig,B,B4,elmo,cup2,cup1,dress,0,0,2,0,0,0,True,True
0,P06,ambig,B,B4,500ms pause,cup2,cup1,dress,0,0,0,0,0,0,True,True
0,P06,ambig,B,B4,peppa,cup2,cup1,dress,0,4,0,0,2,0,True,True
0,P06,ambig,B,B8,start,tree2,tree1,pencil,1,0,0,1,1,1,False,False
0,P06,ambig,B,B8,elmo,tree2,tree1,pencil,0,0,0,0,2,0,False,False
0,P06,ambig,B,B8,500ms pause,tree2,tree1,pencil,0,0,0,0,0,0,False,False
0,P06,control,B,B16,start,dog2,bike1,rainbow,0,0,0,0,1,0,True,True
0,P06,control,B,B16,elmo,dog2,bike1,rainbow,0,2,0,0,2,0,True,True
0,P06,control,B,B16,500ms pause,dog2,bike1,rainbow,0,0,0,0,0,0,True,True
0,P06,control,B,B16,peppa,dog2,bike1,rainbow,0,1,0,4,4,2,True,True
0,P06,control,B,B10,start,bird2,book1,playground,1,0,1,0,0,1,True,True
0,P06,control,B,B10,elmo,bird2,book1,playground,2,0,4,0,0,0,True,True
0,P06,control,B,B10,500ms pause,bird2,book1,playground,0,0,0,0,0,0,True,True
0,P06,control,B,B10,peppa,bird2,book1,playground,0,0,0,3,0,2,True,True
0,P06,control,B,B14,start,cat2,chair1,hairbrush,0,0,0,0,0,0,True,True
0,P06,control,B,B14,elmo,cat2,chair1,hairbrush,0,2,0,0,0,0,True,True
0,P06,control,B,B14,500ms pause,cat2,chair1,hairbrush,0,0,0,0,0,0,True,True
0,P06,control,B,B14,peppa,cat2,chair1,hairbrush,0,0,0,0,0,1,True,True
0,P06,ambig,B,B3,start,clock2,clock1,cake,0,1,1,1,1,1,True,True
0,P06,ambig,B,B3,elmo,clock2,clock1,cake,0,2,0,0,2,0,True,True
0,P06,ambig,B,B3,500ms pause,clock2,clock1,cake,0,0,0,0,0,0,True,True
0,P06,ambig,B,B3,peppa,clock2,clock1,cake,0,1,0,0,2,1,True,True
0,P06,ambig,B,B7,start,toothbrush2,toothbrush1,door,0,1,1,0,0,1,True,True
